,food_name,review,url,location,reviewer_score,average_score
4185,Bánh Chấm Kem - Shop Online,"Mình được bạn giới thiệu mua ở đây 3 packs và mình rất ấn tượng Bánh ngonnnn thiệt áaaaaaaaaaa ^^ bánh chiên bơ vị rất vừa ăn, béo, dòn ngon. Kem béo ngậy, mùi vị thơmmmm, ngonn ^^",https://www.foody.vn/ho-chi-minh/banh-cham-kem-shop-online/binh-luan-2231089,Quận 5,10.0,6.2
4186,Bảy Nị - Gà Tre Hấp Mắm Nhĩ & Món Âu,"Có dịp cùng gia đình đi ăn món Âu , tên quán là Bảy Nị. Quán nằm ngay khu mặt tiền đường nên cũng dễ tìm. Không gian có bên ngoài hoặc bên trong máy lạnh. Phía ngoài bàn ghế hơi dính bụi chút. Nhân ...",https://www.foody.vn/ho-chi-minh/am-thuc-bay-ni-su-van-hanh/binh-luan-3512932,Quận 5,9.0,8.7
4187,Cháo Ếch Singapore Đông Kinh,"Tối nào cũng ăn ở đây, mình thề là đêm nào mình cũng đặt 1 phàn siêu cay ăn cứ bị ghiền í",https://www.foody.vn/ho-chi-minh/chao-ech-singapore-dong-kinh/binh-luan-11816567,Quận 5,8.6,7.6
4188,Hoàng Đế - Bánh Tráng Tỏi Ớt & Mì Cay,Ngon!                                                                         ,https://www.foody.vn/ho-chi-minh/hoang-de-banh-trang-toi-ot-mi-cay/binh-luan-7195600,Quận 5,9.2,7.7
4189,Nhà Hàng Văn Hoa,"🌟 Lúc trước ở đây là nhà hàng Ái Huê, giờ có tên là nhà hàng Hoa Văn với kiểu ttang trí mới, không gian mới. 🌟 Ở đây khá rộng, có tầng lầu và có thang máy cho khách dễ dàng di chuyển. Nhân viên phục ...",https://www.foody.vn/ho-chi-minh/nha-hang-van-hoa/binh-luan-4270819,Quận 5,10.0,10.0
4190,Speit Tea & Cheese - Nguyễn Trãi,"Quán nhỏ nhỏ nằm ở cuối hẻm, sức chứa cũng chỉ có 3 bàn nhỏ nhỏ chỉ tầm 9 người & đặc biệt món ăn ở đây cũng đựng trong chén/dĩa/tô nhỏ nhỏ xinh xắn. mỗi phần ăn cũng nhỏ nhỏ nhưng vừa đủ 2 người ăn, ...",https://www.foody.vn/ho-chi-minh/speit-tea-cheese-nguyen-trai/binh-luan-11530558,Quận 5,8.6,7.5
4191,Thuận Lợi - Hủ Tiếu Mì,"Buổi trưa làm ra có ghé quán này ăn. Mình gọi 1 hủ tiếu mì sườn kho khô. Đừng bất ngờ vì cọng hủ tiếu của người hoa giống cọng bánh phở ý. Nói chung ăn lạ lạ miệng, sườn kho vừa vị, kho mềm, ăn rất ok ...",https://www.foody.vn/ho-chi-minh/thuan-loi-nguyen-trai/binh-luan-2681675,Quận 5,4.2,8.7
4192,Cô Út Huỳnh - Cơm Trưa - Ngô Quyền,"Bữa trưa trống bụng suy nghĩ mãi chả biết ăn gì lên Foody search 1 hồi ra quán này. Menu và giá cả , món ăn các kiểu đều gây kích thích nên đặt Now liền. Chuẩn bị nhanh , giỏ hộp đóng gói đồ ăn sạch sẽ ...",https://www.foody.vn/ho-chi-minh/co-ut-huynh-com-trua-ngo-quyen/binh-luan-3955347,Quận 5,2.4,
4193,Chú Lý - Mì Bò Viên,"Tại sao mình lại đặt cho món ăn này cái tên thân thuộc như thế. Nó không chỉ là món ăn mà còn là món quà của kỷ niệm, hồi ức của quãng thời gian sinh viên của mình. Mình và nyc quen và biết nhau cũng ...",https://www.foody.vn/ho-chi-minh/chu-ly-mi-bo-vien/binh-luan-4805311,Quận 5,8.8,8.7
4194,Hamburger Kid - Tea & Coffee,Mình có order kiwi đá xay mà giao thành cacao đá xay Chán hẳn                 ,https://www.foody.vn/ho-chi-minh/hamburger-kid/binh-luan-14014985,Quận 5,1.4,6.3
4195,Bà Tám - Cacao Đá & Bánh Mì,"Bà Tám nằm đối diện với Chị Mười Bánh Flan :)) Bên nào cũng đông đúc tấp nập, sẵn đến rồi thử lun bên này cho biết. Bà sẽ hỏi mình thích ăn cacao đắng hay ngọt để điều chỉnh nha. Ly cacao siêu chất lượng ...",https://www.foody.vn/ho-chi-minh/cacao-da-banh-mi-ba-tam/binh-luan-14935728,Quận 5,8.4,8.3
4196,Chị Mười - Bánh Flan,"Bánh flan ở đây có flan thường và flan dừa. Cái nào cũng ngon hết mà flan dừa béo ngậy hơn nên tui recommend cái đó ăn cho lạ. Bánh flan 3k5/ cái, 1 đĩa 4 cái là 14k. Mà do flan mini nên ăn loáng cái ...",https://www.foody.vn/ho-chi-minh/chi-muoi-banh-flan/binh-luan-14935745,Quận 5,6.6,
4197,Tapitea - Trà Sữa & Cafe,"Lâu lâu mình đổi hướng uống trà sữa nào khác lạ :)) lần này thì mình chọn trà khoai môn tại Tapitea !! Trà ngon không bị lạt lẽo, đậm đặc và thơm mùi khoai môn. Trân châu dẻo không bị cứng ăn cũng ngon ...",https://www.foody.vn/ho-chi-minh/tapitea-tra-sua-cafe/binh-luan-2389310,Quận 5,2.8,6.9
4198,Quán Phố - Sinh Tố & Trái Cây Dĩa,Không ngon                                                                     ,https://www.foody.vn/ho-chi-minh/quan-pho-sinh-to-trai-cay-dia/binh-luan-12048172,Quận 5,10.0,7.7
4199,Dimsum Ông Sủi,"Mình với bạn đi ăn vào sáng mùng 5. Tới quán vào lúc 8g30, trước mình có 2 anh đến vào lúc 8g vẫn ngồi chờ chưa đc order vì nhân viên chưa set up xong. Mình order 5 món từ lúc 8g45 đến hơn 9g30 chưa đc ...",https://www.foody.vn/ho-chi-minh/dimsum-ong-sui/binh-luan-15227242,Quận 5,7.4,7.1
4200,Bà Dzú - Bún Măng Bò - Cao Đạt,Cho hỏi quán món bún măng bò lá sách thì trong món có bò + lá sách hay chỉ có mỗi lá sách ko ạ?,https://www.foody.vn/ho-chi-minh/ba-dzu-bun-mang-bo-cao-dat/binh-luan-13601818,Quận 5,10.0,8.8
4201,Khang Dim Sum Bar,Hôm nay không phải lần đầu mà chắc chắn sẽ là lần cuối mình chịu đựng cái thái độ lồi lõm còn hơn mặt đường quốc lộ 1A của dàn bảo vệ - giữ xe ở Khang Dimsum chi nhánh Nguyễn Duy Dương. Lần nào cũng ...,https://www.foody.vn/ho-chi-minh/khang-dim-sum-bar/binh-luan-12326630,Quận 5,8.8,9.3
4202,Hồng Trà Ngô Gia - Cao Đạt,"Bỏ tiền ra mua Hồng Trà như kiểu tiền mua ly trà nước đường uống . Làm ăn thất đức. Uống về bụng khó chịu , có dấu hiệu trà để lâu ngày .",https://www.foody.vn/ho-chi-minh/hong-tra-ngo-gia-cao-dat/binh-luan-11644697,Quận 5,1.0,6.5
4203,Cô Lai - Bánh Cuốn Nóng Lòng Gà,"Chả quán cô này ngon , dai thơm ăn không hề bở . Mình hay ghé mua chả về cho con ăn cơm . Trộm vía bé chén sạch bay chén cơm đầy .",https://www.foody.vn/ho-chi-minh/co-lai-banh-cuon-nong-long-ga/binh-luan-12290977,Quận 5,6.2,6.4
4204,Chấn Hưng - Nem Nướng Gia Truyền Đà Lạt,"Mình đặt qua app được giảm giá combo nem nướng còn 31k Nem : ngon nhưng khá ít 4,5 cây Nước chấm : cũng được hơi ngọt nhưng chấp nhận đc Điểm trừ lớn nhất ở đây là tất cả đều để trong bịch nilong và ...",https://www.foody.vn/ho-chi-minh/chan-hung-nem-nuong-gia-truyen-da-lat/binh-luan-3351134,Quận 5,8.4,7.7
4205,Nan Hai Feng - Trà Trái Cây Hong Kong - An Dương Vương,"- Giá cả: tầm 40k (nhớ không rõ lắm) - Khẩu vị: trà sữa ô long hoàng kim ngon, sữa tươi long nhãn ngon nhưng mứt nhãn hơi ngọt - Không gian: ngồi lề đường",https://www.foody.vn/ho-chi-minh/nan-hai-feng-tra-trai-cay-hong-kong-an-duong-vuong/binh-luan-12701703,Quận 5,6.0,6.0
4206,Rin Sushi - Nguyễn Biểu,"Lần đầu tiên thì đi với mẹ, các nhân viên rất thân thiện, nhiệt tình, giới thiệu chương trình khuyến mãi nên lần sau có dẫn bồ tới ăn. Mà lần sau thì thất vọng với quán, nhân viên nam thì vẫn nhiệt tình, ...",https://www.foody.vn/ho-chi-minh/rin-sushi-nguyen-bieu/binh-luan-12472902,Quận 5,7.6,7.6
4207,Tân Ký Mì Gia - Trần Phú,Mình thấy ngon mà. Bò kho ko đụng hàng chỗ nào. Lạ. Trưa có bán cơm ăn cũng ngon 25k thôi. Tối thấybans cà ri nữa.,https://www.foody.vn/ho-chi-minh/tan-ky-mi-gia-tran-phu/binh-luan-7483004,Quận 5,6.2,6.2
4208,Bánh Canh Giò Heo - Trần Phú,"Bánh canh,hủ tíu,mì tươi,nui .v.v..... Nước lèo thì khá là ngon ngọt, sườn với giò thì mềm vừa ăn ko dai không cứng (y) Hủ tíu ở đây dai ngon không bị bở mềm nên rất ok Quán bán từ 6h sáng tới 22h đêm....nhân ...",https://www.foody.vn/ho-chi-minh/banh-canh-gio-heo-tran-phu/binh-luan-4019746,Quận 5,1.8,
4209,Spice World Hotpot,"No căn bụng mà giá quá mền. Nay mình có dịp đi ăn cùng bạn tại Spice World Hotpot, giá khá mềm nhưng chất lượng thì khỏi nói. Tuyệt với từ không gian cho tới các món ăn ở đây, thật sự mình rất thích nước ...",https://www.foody.vn/ho-chi-minh/spice-world-hotpot/binh-luan-11838749,Quận 5,7.2,6.2
4210,Evo Cafe,Theo mình đến và chia sẻ review 1 ít thông tin về quán -Về không gian quán rất rộng rãi và thoáng mát có máy lạnh rất mát mình rất thích trang trí không gian cũng rất ok ở dưới lầu mình thấy nồng nặc ...,https://www.foody.vn/ho-chi-minh/evo-cafe/binh-luan-2330835,Quận 5,5.0,7.1
4211,Sinh Tố Bốn Mùa,Uống hơi vội mới nhớ chụp lại cho quán nè. Nhìn sạch sẽ mà ngon lắm á. Menu cả tỉ tỉ món để lựa cơ 😆,https://www.foody.vn/ho-chi-minh/sinh-to-bon-mua/binh-luan-13086904,Quận 5,1.0,
4212,Hi-End Coffee - Ngô Quyền,"Quán có mặt tiền nhỏ nhưng bên trong rộng lắm nhé. Giữ xe miễn phí và không có thẻ hay phiếu nha mấy bạn. Ở quán có bán cả đồ ăn nhe Điểm cộng: + Quán trang trí cổ điển, có hồ cá Koi, có phòng máy lạnh ...",https://www.foody.vn/ho-chi-minh/hi-end-coffee-ngo-quyen/binh-luan-3041574,Quận 5,5.0,
4213,Rau Má Bà Già - Trần Hưng Đạo,"Mua 2 cốc S 25k ( mắc) về uống, 1 Rau má mix đậu xanh + 1 rau má sầu riêng. Đậu xanh làm quá ngọt, còn sầu riêng thì làm loãng xay không kỹ không ngon. Sẽ không quay lại cho dù cho mình tiền để uống ...",https://www.foody.vn/ho-chi-minh/rau-ma-ba-gia/binh-luan-11380371,Quận 5,3.4,7.0
4214,PandaTea - Đệ Nhất Trà Thảo Mộc,"Dở quá, mình uống tới đây thì bỏ không uống tiếp nổi. Ngọt gắt lắm luôn dù mình dặn ít ngọt rồi. Điểm cộng là cho nhiều trái cây, mình vớt mấy miếng ổi ăn chứ nước uống ko nổi Các bạn nên để ý kĩ ghi ...",https://www.foody.vn/ho-chi-minh/pandatea-de-nhat-tra-thao-moc/binh-luan-12794266,Quận 5,5.6,6.7
4215,Chị Na - Cá Viên Chiên & Ăn Vặt - An Dương Vương,"Đồ chiên nóng giòn vàng ươm, thấy chị chủ lấy cá bò trong tủ hiệu việt sin đàng hoàng nên vững bụng ăn, có cả mấy loại nhập nên đa dạng giá cả dễ chọn Có đồ chua và dưa leo luôn, tỏi phi và sate thơm, ...",https://www.foody.vn/ho-chi-minh/chi-na-ca-vien-chien-an-vat-an-duong-vuong.fr3tni/binh-luan-13737493,Quận 5,8.8,7.9
4216,Bánh Canh Cây,"Chuyện là tui cũng ức chế cái quán này lâu r . Tui mua 1 phần bánh canh thịt bắp giá 35k , gần đến lúc tính tiền thì tui có order thêm 1 cục giò gân , tui thấy cục giò gân bé tí v mà tính thêm 50k, tổng ...",https://www.foody.vn/ho-chi-minh/banh-canh-cay/binh-luan-14016904,Quận 5,5.0,6.7
4217,Quán Ốc Chị Hồng - Võ Trường Toản,"Quán cô Hồng bán lâu rồi, bán ở trong hẻm, ngồi bàn thấp kiểu lề đường, mà món nào cũng đặc sắc, tươi ngon lắm nha mọi người ơi. Hôm nay, mình đi 2 người, gọi 5 món: mực rim me, ốc hương rang muối ớt, ...",https://www.foody.vn/ho-chi-minh/quan-oc-chi-hong-vo-truong-toan/binh-luan-11485816,Quận 5,5.8,7.2
4218,Sủi Cảo Việt Nương,"trong hình là 3 món sủi cảo chiên, bánh hành, rau xào khách đa phần đều là người đài loan, rất ít người việt ra món nhanh, giá cả tương đối quán này là gốc Sủi cảo đại nương bên châu văn liêm q5 đó, nhưng ...",https://www.foody.vn/ho-chi-minh/sui-cao-viet-nuong/binh-luan-1519178,Quận 5,10.0,8.4
4219,Cơm Gà Xối Mỡ - Hải Thượng Lãn Ông,"Vừa mới mua 1 hộp 30k thấy trên fb review ăn xong mới thấy chả có gì hấp dẫn,cơm ít như mèo hửi thậm chí nếu có mua cơm thêm cũng hk no,nhìu dầu,nước tương xí muội lạt nhách,cho thêm đc hộp xà lách,nói ...",https://www.foody.vn/ho-chi-minh/com-ga-xoi-mo-hai-thuong-lan-ong/binh-luan-3123611,Quận 5,6.6,7.5
4220,Vịt Quay Hòa Ký,Món ăn ngon                                                                   ,https://www.foody.vn/ho-chi-minh/vit-quay-hoa-ky/binh-luan-13813506,Quận 5,5.0,6.3
4221,Ông Lễ - Hủ Tiếu Mì Sa Tế Bò & Nai,"🍒Quán nằm gần chợ An Đông, mình được bạn chỉ nên mới biết. Quán có 2 loại là hủ tiếu sa tế bò và nai, nước lèo vừa ăn, cay cay the the thơm vị sate, còn ai muốn ăn cay nhiều cũng có nha 🍒Thịt nhiều, ...",https://www.foody.vn/ho-chi-minh/hu-tieu-sa-te-ong-le/binh-luan-2307545,Quận 5,7.4,6.9
4222,Gờ Cafe - Trần Tuấn Khải,"Thức uống ngon , phục vụ thân thiện hài hước, không gian thoải mái , lầu của quán yên tĩnh mát mẻ thích hợp làm việc",https://www.foody.vn/ho-chi-minh/go-cafe-tran-tuan-khai/binh-luan-9204063,Quận 5,8.2,8.2
4223,Lộc Yến - Yến Sào Chưng Tươi - Nguyễn Trãi,"Yến chưng rất ngon vừa miệng ko quá ngọt, giao đến còn mát lạnh và giao rất nhanh. Chai 250ml uống mấy lần mới hết, yến khá nhiều. Sẽ tiếp tục thử nốt các vị ...",https://www.foody.vn/ho-chi-minh/loc-yen-yen-sao-chung-tuoi-nguyen-trai/binh-luan-9189621,Quận 5,6.0,7.1
4224,Bún Đậu Mắm Tôm Nhà Tôi - Trần Hưng Đạo,"Quán giao nem bị khét,nem pho mai vien bị huw (chua,có mùi,ĐẮNG) đưa***o nhà ăn còn chê. Quán nên kiểm tra lại thuc pham. Đơn 330k mà chỉ ăn dc bún rau và tàu hủ",https://www.foody.vn/ho-chi-minh/bun-dau-mam-tom-nha-toi-tran-hung-dao/binh-luan-15180638,Quận 5,6.2,6.2
4225,Xôi Mặn 409 Trần Phú - Xôi Nhà Xác,"Vừa mới làm 1 gói xôi 20k theo mình thấy xôi ko có gì đặc sắc PR quá nhiều, ăn đỡ đói thì tốt được cái xôi nóng mới làm ra, mà nói là xôi mặn mà mình ăn thấy lạc quá thì không hay cho lắm.",https://www.foody.vn/ho-chi-minh/xoi-409-tran-phu/binh-luan-7195227,Quận 5,7.0,6.9
4226,Takkoffee - Coffee & Acoustic,Đi quán được vài lần. Nhân viên thân thiện có a dắt xe cho khách tận tình chị nhân viên thân thiện lắm. Nước pha tạm được đồ ăn trua cũng ngon. Cá viên hơi cứng khô :|. Giá ổn. Thích ...,https://www.foody.vn/ho-chi-minh/takkoffee-coffee-acoustic/binh-luan-1052075,Quận 5,9.6,9.3
4227,Xúc Xích Đức - Món Ăn Đường Phố,"Giá cả rẻ hơn bên Dương Bá Trạc, phù hợp với cú đêm, vị của xúc xích thì nóng, thơm đậm vị",https://www.foody.vn/ho-chi-minh/xuc-xich-duc-mon-an-duong-pho/binh-luan-2488479,Quận 5,1.0,
4228,Xúc Xích Đức,"Chạy ngang thấy lạ nên ghé mua Không có bánh mì do trục trặc gì đó nhưng mình gọi 1 cây xúc xích heo về ăn, cắn vào dai dai rất đã, xúc xích mặn mà thịt chắc chưa kể sốt và rau salad với cà chua bi còn ...",https://www.foody.vn/ho-chi-minh/xuc-xich-duc/binh-luan-953810,Quận 5,10.0,7.2
4229,Tiệm Cơm Tân Nhã,"Nhà hàng kiểu sài gòn chợ lớn cũ, quán nhỏ nằm trên lầu 1. Do nhà hàng nhỏ nên đặt bàn trước khi tới ( nên đi nhóm đông người vì 1 phần thức ăn khá nhiều ), muốn ăn heo quay phải đặt trước nữa ngày ( ...",https://www.foody.vn/ho-chi-minh/tiem-com-tan-nha/binh-luan-4780255,Quận 5,4.8,6.1
4230,Hồng Trà Trân Châu,"Bán có ngon cỡ nào đi chăng nữa mà khách hàng lại mua có thái độ bất cần thêm chửi nữa có cho tiền cũng đách thèm lại mua nữa, mua lần đầu cũng như lần cuối. QUÁ TỆ....",https://www.foody.vn/ho-chi-minh/hong-tra-tran-chau/binh-luan-8423957,Quận 5,4.2,6.8
4231,Mì Thòong - Mì Ý Giá Việt,Mình ăn ở đây miết hồi sinh viên nhưng dạo sau này hình như bị lấy lại mặt bằng trước ngân hàng nên cô chủ không bán nữa. Nhóm bạn từng đc mình dẫn tới ăn lâu lâu vẫn nhắc nên mong có cao nhân đi qua ...,https://www.foody.vn/ho-chi-minh/mi-thoong-mi-y-gia-viet/binh-luan-10188894,Quận 5,9.2,6.5
4232,Somchai Mookata - Ẩm Thực Thái Lan,"Vừa nướng vừa nhúng lẩu khá lạ và thú vị. Điểm trừ là phần nồi nướng ko đủ nóng mà phải chờ lâu cộng thêm thịt chỉ chín vừa chứ ko thể nướng vàng được. Tôm sốt thái ăn được nhưng ko đủ vị chua cay, nước ...",https://www.foody.vn/ho-chi-minh/somchai-mookata-am-thuc-thai-lan/binh-luan-7235121,Quận 5,8.8,7.1
4233,Quán Ăn Trường Thành,"2 v/c mình đi ngang thấy quán đông nên ghé vào ăn , có xem menu mì xào giòn 90k/dĩa nên kêu 1 dĩa thôi. Trước khi gọi món đã hỏi rõ 90k là phần 1 người hay 2 người thì trả lời là 1 người, nên mình nói ...",https://www.foody.vn/ho-chi-minh/quan-an-truong-thanh/binh-luan-15164029,Quận 5,7.8,6.6
4234,Vua Cua Restaurant - Sư Vạn Hạnh,"Mình order set gia đình 1 có 2 ổ bánh mì mà đợi từ lúc kêu món tới lúc ăn xong luôn vẫn không thấy hai ổ bánh mì đâu , hỏi nhân viên thì cứ bảo là đang nướng? Đi sớm thì vắng khách chứ đi trễ xíu là quán ...",https://www.foody.vn/ho-chi-minh/vua-cua-restaurant-su-van-hanh/binh-luan-15164081,Quận 5,10.0,7.0
4235,Texas Chicken - Nguyễn Văn Cừ,Đây chắc là lần thứ n mình tới Texas ở chi nhánh này rồi vì trước đây mình khá hài lòng với dịch vụ ở đây. Nhưng hôm nay quay lại sau dịch thì phải nói chất lượng tệ hơn rất nhiều. Thứ nhất là ...,https://www.foody.vn/ho-chi-minh/texas-chicken-nguyen-van-cu/binh-luan-15162324,Quận 5,8.4,8.4
4236,Cơm Tấm 475 - Cơm Sườn Nướng - An Dương Vương,"Mình đặt 2 phần cơm sườn và cơm gà . Có lẽ hôm nay mình xui ăn đúng lúc gà bị tồn lại nên thịt gà nướng ướp ngon nhưng ăn vào hôi hôi, hửi thử cũng có mùi hôi hắc y hệt . Còn cơm sườn thì khỏi nói món ...",https://www.foody.vn/ho-chi-minh/com-tam-475-com-suon-nuong/binh-luan-2625818,Quận 5,8.6,7.3
